id;x;y;z
482; 4.569306e-01;  1.286175e-01;-3.856558e-01
483; 4.696806e-01;  1.542579e-01;-4.016253e-01
484; 4.416526e-01;  1.021264e-01;-3.679149e-01
485; 4.790435e-01;  1.762258e-01;-4.147435e-01
486; 4.849154e-01;  1.921818e-01;-4.246525e-01
487; 1.608540e-01;  7.196446e-02;-2.372953e-01
488; 1.719483e-01;  1.071912e-01;-2.462677e-01
489; 1.813680e-01;  8.419677e-02;-2.477167e-01
490; 1.540779e-01;  9.508824e-02;-2.376210e-01
491; 1.946691e-01;  1.169901e-01;-2.573227e-01
492; 2.053640e-01;  9.494118e-02;-2.598111e-01
493; 1.916231e-01;  5.743667e-02;-2.478220e-01
494; 1.680564e-01;  4.484090e-02;-2.353999e-01
495; 2.169845e-01;  6.921099e-02;-2.612320e-01
496; 1.466116e-01;  3.412789e-02;-2.238593e-01
497; 1.443392e-01;  6.008780e-02;-2.280860e-01
498; 1.315753e-01;  2.876247e-02;-2.132062e-01
499; 1.330741e-01;  5.225310e-02;-2.194451e-01
500; 1.414511e-01;  8.143505e-02;-2.307766e-01
501; 1.334358e-01;  7.152328e-02;-2.246076e-01
502; 4.565126e-01;  1.616462e-01;-4.147575e-01
503; 4.662791e-01;  1.971959e-01;-4.280587e-01
504; 4.679986e-01;  1.837729e-01;-4.261990e-01
505; 4.539129e-01;  1.756886e-01;-4.162427e-01
506; 4.762514e-01;  2.145870e-01;-4.366156e-01
507; 4.772205e-01;  2.014520e-01;-4.343877e-01
508; 4.687201e-01;  1.705180e-01;-4.230796e-01
509; 4.585704e-01;  1.486313e-01;-4.124278e-01
510; 4.766406e-01;  1.873552e-01;-4.304031e-01
511; 4.458857e-01;  1.237714e-01;-3.989178e-01
512; 4.427969e-01;  1.371241e-01;-4.008037e-01
513; 4.309521e-01;  9.817850e-02;-3.834526e-01
514; 4.270336e-01;  1.122994e-01;-3.851867e-01
515; 4.393509e-01;  1.521009e-01;-4.020481e-01
516; 4.227913e-01;  1.284686e-01;-3.863557e-01
517; 2.609618e-01;  1.085793e-01;-2.896686e-01
518; 2.438132e-01;  7.745965e-02;-2.757365e-01
519; 2.323248e-01;  1.023541e-01;-2.740394e-01
520; 2.713157e-01;  8.448590e-02;-2.909986e-01
521; 2.218473e-01;  1.237315e-01;-2.713920e-01
522; 2.516899e-01;  1.293620e-01;-2.874243e-01
523; 2.824041e-01;  1.358288e-01;-3.043686e-01
524; 2.899862e-01;  1.157607e-01;-3.059658e-01
525; 3.122035e-01;  1.435690e-01;-3.216402e-01
526; 3.181129e-01;  1.243838e-01;-3.225964e-01
527; 2.986985e-01;  9.259300e-02;-3.066817e-01
528; 3.251696e-01;  1.023143e-01;-3.227110e-01
529; 1.289597e-01;  5.538750e-02;-2.031720e-01
530; 1.335162e-01;  7.494511e-02;-2.074780e-01
531; 1.294057e-01;  7.353872e-02;-2.119361e-01
532; 1.339435e-01;  5.759464e-02;-1.980080e-01
533; 1.293998e-01;  7.064464e-02;-2.179866e-01
534; 1.283087e-01;  5.214666e-02;-2.107291e-01
535; 1.272341e-01;  3.220945e-02;-2.034466e-01
536; 1.299144e-01;  3.774742e-02;-1.949838e-01
537; 1.261281e-01;  2.106008e-02;-1.988316e-01
538; 1.319817e-01;  2.761754e-02;-1.892894e-01
539; 1.359428e-01;  3.865495e-02;-1.882211e-01
540; 1.393290e-01;  2.596479e-02;-1.802936e-01
541; 4.883018e-01;  2.173244e-01;-4.388768e-01
542; 4.871926e-01;  1.997863e-01;-4.309949e-01
543; 4.862937e-01;  2.008208e-01;-4.340076e-01
544; 4.892251e-01;  2.155431e-01;-4.353628e-01
545; 4.826374e-01;  1.970667e-01;-4.339280e-01
546; 4.841443e-01;  2.126316e-01;-4.385827e-01
547; 4.836317e-01;  2.258262e-01;-4.410325e-01
548; 4.879606e-01;  2.305803e-01;-4.413329e-01
549; 4.887788e-01;  2.285163e-01;-4.375404e-01
550; 5.711544e-02;  5.822070e-02;-2.370773e-01
551; 2.839871e-02;  1.008687e-01;-2.529509e-01
552; 5.574282e-02;  9.503285e-02;-2.465062e-01
553; 2.903623e-02;  6.257620e-02;-2.433616e-01
554; 9.605111e-05;  6.472486e-02;-2.458258e-01
555; 2.408293e-04;  1.035958e-01;-2.553995e-01
556; 4.344594e-04;  1.468404e-01;-2.646604e-01
557; 2.771387e-02;  1.438513e-01;-2.622596e-01
558; 5.440915e-02;  1.374162e-01;-2.558693e-01
559; 8.147746e-02;  8.828273e-02;-2.369348e-01
560; 8.348176e-02;  5.364645e-02;-2.280639e-01
561; 7.996192e-02;  1.298697e-01;-2.462562e-01
562; 1.038121e-01;  1.232693e-01;-2.339024e-01
563; 1.048059e-01;  8.254632e-02;-2.248155e-01
564; 1.064482e-01;  5.047267e-02;-2.168781e-01
565; 8.691433e-02;  2.230415e-02;-2.197590e-01
566; 5.876755e-02;  2.321770e-02;-2.274596e-01
567; 1.102491e-01;  2.380823e-02;-2.103983e-01
568; 9.027906e-02; -8.349387e-03;-2.122820e-01
569; 6.030313e-02; -1.083236e-02;-2.182157e-01
570; 2.963747e-02;  2.535323e-02;-2.333013e-01
571; 3.017490e-02; -1.089477e-02;-2.233857e-01
572;-2.799583e-05; -1.030678e-02;-2.257807e-01
573; 1.485134e-05;  2.674480e-02;-2.357595e-01
574; 6.206593e-02; -7.759731e-02;-2.025464e-01
575; 9.440204e-02; -1.033843e-01;-1.929694e-01
576; 6.275143e-02; -1.082223e-01;-1.961417e-01
577; 9.316979e-02; -7.329971e-02;-1.997426e-01
578; 9.467891e-02; -1.293806e-01;-1.861524e-01
579; 6.311256e-02; -1.347904e-01;-1.909926e-01
580; 3.129619e-02; -1.114649e-01;-1.998487e-01
581; 3.098993e-02; -8.002665e-02;-2.062476e-01
582; 3.153713e-02; -1.386539e-01;-1.953117e-01
583;-4.396410e-05; -1.401958e-01;-1.973397e-01
584;-6.092153e-05; -1.126819e-01;-2.018348e-01
585;-7.009810e-05; -8.076601e-02;-2.083219e-01
586; 3.062094e-02; -4.626233e-02;-2.142305e-01
587; 6.132621e-02; -4.478568e-02;-2.099078e-01
588;-5.771732e-05; -4.639235e-02;-2.164693e-01
589; 9.207983e-02; -4.091937e-02;-2.058950e-01
590; 1.666228e-01; -3.863884e-02;-1.363355e-01
591; 1.575609e-01; -1.297438e-02;-1.547052e-01
592; 1.641024e-01; -3.171786e-03;-1.468437e-01
593; 1.610751e-01; -4.467344e-02;-1.466579e-01
594; 1.516288e-01;  1.303523e-02;-1.651664e-01
595; 1.586103e-01;  2.566746e-02;-1.603678e-01
596; 1.751688e-01;  1.451917e-02;-1.372709e-01
597; 1.773135e-01; -2.922020e-02;-1.232969e-01
598; 1.690667e-01;  4.988974e-02;-1.552313e-01
599; 1.829639e-01;  9.237825e-02;-1.459896e-01
600; 1.883873e-01;  3.381851e-02;-1.199108e-01
601; 1.900936e-01; -1.787720e-02;-1.036407e-01
602; 1.769064e-01; -7.281588e-02;-1.154948e-01
603; 1.663848e-01; -7.469283e-02;-1.306386e-01
604; 1.896164e-01; -6.795624e-02;-9.412340e-02
605; 1.866361e-01; -1.190316e-01;-9.054360e-02
606; 1.729697e-01; -1.103978e-01;-1.145042e-01
607; 1.632737e-01; -1.063014e-01;-1.299181e-01
608; 1.615329e-01; -7.606944e-02;-1.426643e-01
609; 1.594220e-01; -1.032452e-01;-1.426329e-01
610; 1.634762e-01; -3.820192e-01;-5.003747e-03
611; 1.638758e-01; -3.793953e-01;-5.822390e-03
612; 1.636837e-01; -3.798729e-01;-4.567720e-03
613; 1.636004e-01; -3.814709e-01;-6.742068e-03
614; 1.639013e-01; -3.802426e-01;-8.661404e-03
615; 1.642632e-01; -3.783206e-01;-7.286854e-03
616; 1.644630e-01; -3.767121e-01;-6.322818e-03
617; 1.639968e-01; -3.776428e-01;-5.205825e-03
618; 1.637532e-01; -3.780610e-01;-4.321869e-03
619; 1.637869e-01; -3.797323e-01;-3.193319e-03
620; 1.636214e-01; -3.818741e-01;-3.152378e-03
621; 1.638370e-01; -3.779376e-01;-3.320366e-03
622; 1.644490e-01; -3.771321e-01;-1.638616e-03
623; 1.642550e-01; -3.790084e-01;-1.324579e-03
624; 1.641212e-01; -3.810367e-01;-8.826684e-04
625; 1.633264e-01; -3.844291e-01;-3.361434e-03
626; 1.631044e-01; -3.845664e-01;-5.796947e-03
627; 1.639008e-01; -3.834922e-01;-5.512610e-04
628; 1.635122e-01; -3.865098e-01;-5.047228e-04
629; 1.628449e-01; -3.875151e-01;-4.007965e-03
630; 1.625316e-01; -3.876075e-01;-7.137662e-03
631; 1.631432e-01; -3.839255e-01;-8.117259e-03
632; 1.624773e-01; -3.868350e-01;-1.012825e-02
633; 1.625867e-01; -3.852536e-01;-1.322431e-02
634; 1.633512e-01; -3.825277e-01;-1.058184e-02
635; 1.715394e-01; -3.620514e-01; 1.375409e-02
636; 1.701597e-01; -3.663985e-01; 1.146492e-02
637; 1.712209e-01; -3.622536e-01; 1.225639e-02
638; 1.703944e-01; -3.666301e-01; 1.289944e-02
639; 1.690953e-01; -3.708309e-01; 1.117840e-02
640; 1.689506e-01; -3.701763e-01; 9.871066e-03
641; 1.689405e-01; -3.697830e-01; 8.988950e-03
642; 1.700737e-01; -3.663023e-01; 1.047777e-02
643; 1.710706e-01; -3.624409e-01; 1.124104e-02
644; 1.720881e-01; -3.579917e-01; 1.228231e-02
645; 1.724872e-01; -3.573567e-01; 1.378418e-02
646; 1.718793e-01; -3.584610e-01; 1.130471e-02
647; 1.724482e-01; -3.546249e-01; 1.069472e-02
648; 1.727151e-01; -3.538627e-01; 1.157954e-02
649; 1.731946e-01; -3.528078e-01; 1.303155e-02
650; 1.729231e-01; -3.565110e-01; 1.592681e-02
651; 1.718768e-01; -3.618287e-01; 1.585305e-02
652; 1.737359e-01; -3.513668e-01; 1.515023e-02
653; 1.741882e-01; -3.494734e-01; 1.803125e-02
654; 1.732426e-01; -3.554353e-01; 1.882041e-02
655; 1.720841e-01; -3.616058e-01; 1.866334e-02
656; 1.706362e-01; -3.670239e-01; 1.488179e-02
657; 1.707437e-01; -3.676315e-01; 1.750102e-02
658; 1.692524e-01; -3.731606e-01; 1.527552e-02
659; 1.692407e-01; -3.718003e-01; 1.296585e-02
660; 1.711692e-01; -3.483989e-01;-6.699979e-03
661; 1.711079e-01; -3.495880e-01;-9.773433e-03
662; 1.714916e-01; -3.473495e-01;-7.479921e-03
663; 1.709525e-01; -3.504593e-01;-8.890919e-03
664; 1.706056e-01; -3.531300e-01;-1.069869e-02
665; 1.706161e-01; -3.524612e-01;-1.165514e-02
666; 1.702233e-01; -3.514638e-01;-1.306966e-02
667; 1.709006e-01; -3.483323e-01;-1.108340e-02
668; 1.714996e-01; -3.458740e-01;-8.638484e-03
669; 1.717627e-01; -3.456902e-01;-5.097270e-03
670; 1.712811e-01; -3.468845e-01;-4.446603e-03
671; 1.719820e-01; -3.440453e-01;-6.055817e-03
672; 1.723096e-01; -3.428028e-01;-3.656290e-03
673; 1.719163e-01; -3.445545e-01;-2.948120e-03
674; 1.713135e-01; -3.458522e-01;-2.451476e-03
675; 1.702263e-01; -3.476210e-01;-4.077345e-03
676; 1.701659e-01; -3.490287e-01;-6.261513e-03
677; 1.702368e-01; -3.466737e-01;-2.139866e-03
678; 1.684215e-01; -3.469970e-01;-1.986817e-03
679; 1.682872e-01; -3.478925e-01;-3.963023e-03
680; 1.681157e-01; -3.492455e-01;-6.127359e-03
681; 1.700145e-01; -3.509605e-01;-8.383662e-03
682; 1.678744e-01; -3.511056e-01;-8.199461e-03
683; 1.675312e-01; -3.535225e-01;-9.898961e-03
684; 1.697309e-01; -3.534805e-01;-1.013505e-02
685; 1.675737e-01; -3.733216e-01; 4.713960e-03
686; 1.662315e-01; -3.751233e-01; 2.094656e-03
687; 1.673072e-01; -3.738220e-01; 3.624037e-03
688; 1.670241e-01; -3.740112e-01; 4.263662e-03
689; 1.665277e-01; -3.748014e-01; 4.067384e-03
690; 1.654638e-01; -3.763107e-01; 1.255907e-03
691; 1.656976e-01; -3.754317e-01; 3.811792e-04
692; 1.670596e-01; -3.739184e-01; 2.450997e-03
693; 1.685373e-01; -3.720550e-01; 5.538732e-03
694; 1.684177e-01; -3.719766e-01; 6.253354e-03
695; 1.685173e-01; -3.720564e-01; 4.636407e-03
696; 1.699489e-01; -3.696511e-01; 6.623445e-03
697; 1.697993e-01; -3.696650e-01; 7.402554e-03
698; 1.695459e-01; -3.695737e-01; 8.045204e-03
699; 1.680640e-01; -3.721662e-01; 6.505191e-03
700; 1.691993e-01; -3.695976e-01; 8.477166e-03
701; 1.677225e-01; -3.726208e-01; 6.748609e-03
702; 1.738576e-01; -3.371778e-01;-3.615916e-04
703; 1.730179e-01; -3.399187e-01;-2.295852e-03
704; 1.736709e-01; -3.371200e-01;-2.967261e-03
705; 1.731063e-01; -3.399094e-01;-2.504364e-04
706; 1.724609e-01; -3.420310e-01;-1.437124e-04
707; 1.724440e-01; -3.421030e-01;-1.760796e-03
708; 1.727581e-01; -3.406191e-01;-4.602477e-03
709; 1.732699e-01; -3.378288e-01;-5.814560e-03
710; 1.744046e-01; -3.334931e-01;-3.782004e-03
711; 1.747037e-01; -3.336080e-01;-4.431829e-04
712; 1.738534e-01; -3.342573e-01;-7.320419e-03
713; 1.745168e-01; -3.297376e-01;-9.145269e-03
714; 1.752205e-01; -3.288411e-01;-4.741818e-03
715; 1.756360e-01; -3.289769e-01;-4.703104e-04
716; 1.748179e-01; -3.345926e-01; 2.728820e-03
717; 1.739051e-01; -3.380161e-01; 2.113335e-03
718; 1.758151e-01; -3.301257e-01; 3.604442e-03
719; 1.758101e-01; -3.322639e-01; 7.418474e-03
720; 1.748142e-01; -3.364371e-01; 5.766734e-03
721; 1.738906e-01; -3.396231e-01; 4.564404e-03
722; 1.730999e-01; -3.406448e-01; 1.712173e-03
723; 1.730855e-01; -3.420767e-01; 3.754452e-03
724; 1.724536e-01; -3.443200e-01; 3.336721e-03
725; 1.724358e-01; -3.426719e-01; 1.420580e-03
726; 1.676542e-01; -3.583380e-01;-1.944757e-02
727; 1.674111e-01; -3.636127e-01;-1.646656e-02
728; 1.667826e-01; -3.635462e-01;-1.910818e-02
729; 1.682082e-01; -3.589665e-01;-1.676921e-02
730; 1.687595e-01; -3.595236e-01;-1.473502e-02
731; 1.679950e-01; -3.637455e-01;-1.447725e-02
732; 1.672236e-01; -3.676246e-01;-1.353457e-02
733; 1.666559e-01; -3.679150e-01;-1.542169e-02
734; 1.660032e-01; -3.683848e-01;-1.795150e-02
735; 1.660669e-01; -3.636540e-01;-2.252132e-02
736; 1.670687e-01; -3.577154e-01;-2.286810e-02
737; 1.652146e-01; -3.691554e-01;-2.125785e-02
738; 1.642392e-01; -3.704330e-01;-2.556936e-02
739; 1.652212e-01; -3.641184e-01;-2.688622e-02
740; 1.664231e-01; -3.572291e-01;-2.715282e-02
741; 1.681888e-01; -3.518080e-01;-2.226573e-02
742; 1.686023e-01; -3.531679e-01;-1.893253e-02
743; 1.677842e-01; -3.503321e-01;-2.637656e-02
744; 1.692439e-01; -3.439974e-01;-2.453344e-02
745; 1.693965e-01; -3.464006e-01;-2.068170e-02
746; 1.696117e-01; -3.484436e-01;-1.752586e-02
747; 1.690372e-01; -3.543478e-01;-1.629457e-02
748; 1.698879e-01; -3.501279e-01;-1.500754e-02
749; 1.695059e-01; -3.553120e-01;-1.427635e-02
750; 1.659154e-01; -3.717657e-01;-8.213909e-03
751; 1.652240e-01; -3.741677e-01;-7.123023e-03
752; 1.660289e-01; -3.724860e-01;-8.906782e-03
753; 1.650079e-01; -3.732487e-01;-6.562434e-03
754; 1.642326e-01; -3.742882e-01;-5.194582e-03
755; 1.645272e-01; -3.753679e-01;-5.633920e-03
756; 1.650474e-01; -3.752981e-01;-8.023433e-03
757; 1.657213e-01; -3.733477e-01;-9.998426e-03
758; 1.668906e-01; -3.702511e-01;-1.068470e-02
759; 1.668822e-01; -3.697556e-01;-9.865597e-03
760; 1.664562e-01; -3.708076e-01;-1.193855e-02
761; 1.677572e-01; -3.673917e-01;-1.215628e-02
762; 1.678350e-01; -3.671348e-01;-1.123408e-02
763; 1.660572e-01; -3.692442e-01;-9.438723e-03
764; 1.650608e-01; -3.711290e-01;-7.886536e-03
765; 1.670352e-01; -3.667722e-01;-1.071525e-02
766; 1.649359e-01; -3.662224e-01;-1.054709e-02
767; 1.640419e-01; -3.686398e-01;-9.361587e-03
768; 1.631449e-01; -3.705180e-01;-7.891389e-03
769; 1.641318e-01; -3.725108e-01;-6.314695e-03
770; 1.623282e-01; -3.719239e-01;-6.352827e-03
771; 1.616746e-01; -3.729242e-01;-4.962264e-03
772; 1.633561e-01; -3.734735e-01;-4.979223e-03
773; 1.727148e-01; -3.505376e-01; 4.984340e-03
774; 1.725300e-01; -3.474532e-01; 4.004866e-03
775; 1.730352e-01; -3.499363e-01; 5.621523e-03
776; 1.721374e-01; -3.482817e-01; 3.487542e-03
777; 1.716281e-01; -3.465704e-01; 2.082525e-03
778; 1.721058e-01; -3.454999e-01; 2.438553e-03
779; 1.726931e-01; -3.471106e-01; 4.961774e-03
780; 1.730959e-01; -3.496324e-01; 6.507454e-03
781; 1.734379e-01; -3.527348e-01; 7.077307e-03
782; 1.731748e-01; -3.532089e-01; 6.337114e-03
783; 1.734095e-01; -3.524309e-01; 7.947125e-03
784; 1.734566e-01; -3.555868e-01; 8.984985e-03
785; 1.735516e-01; -3.558643e-01; 8.107230e-03
786; 1.733313e-01; -3.562241e-01; 7.296670e-03
787; 1.724730e-01; -3.536298e-01; 6.023228e-03
788; 1.719807e-01; -3.510934e-01; 4.809491e-03
789; 1.726580e-01; -3.565001e-01; 6.878942e-03
790; 1.713936e-01; -3.565267e-01; 7.179637e-03
791; 1.711854e-01; -3.537740e-01; 6.432310e-03
792; 1.706750e-01; -3.513653e-01; 5.346468e-03
793; 1.713608e-01; -3.489850e-01; 3.454477e-03
794; 1.700291e-01; -3.493706e-01; 4.093952e-03
795; 1.694141e-01; -3.478602e-01; 2.846597e-03
796; 1.707928e-01; -3.473993e-01; 2.174959e-03
797; 1.563771e-01; -3.740524e-01;-1.815241e-03
798; 1.536002e-01; -3.733880e-01;-3.091782e-03
799; 1.539961e-01; -3.741058e-01;-1.163751e-03
800; 1.560560e-01; -3.734608e-01;-3.514603e-03
801; 1.559577e-01; -3.724786e-01;-5.192202e-03
802; 1.533818e-01; -3.722937e-01;-4.929893e-03
803; 1.518878e-01; -3.721126e-01;-4.436278e-03
804; 1.516735e-01; -3.729478e-01;-2.821468e-03
805; 1.521714e-01; -3.737941e-01;-5.878396e-04
806; 1.549515e-01; -3.743855e-01; 7.174909e-04
807; 1.570641e-01; -3.742474e-01;-1.061857e-04
808; 1.534569e-01; -3.742217e-01; 1.526333e-03
809; 1.548641e-01; -3.742276e-01; 2.893167e-03
810; 1.561507e-01; -3.742943e-01; 2.580024e-03
811; 1.580854e-01; -3.740721e-01; 1.641667e-03
812; 1.593878e-01; -3.739731e-01;-1.179069e-03
813; 1.589327e-01; -3.738914e-01;-2.482787e-03
814; 1.602391e-01; -3.737014e-01; 2.487153e-04
815; 1.621512e-01; -3.735403e-01;-1.108356e-03
816; 1.614431e-01; -3.738938e-01;-2.202615e-03
817; 1.611694e-01; -3.739091e-01;-3.080687e-03
818; 1.588124e-01; -3.734496e-01;-3.762454e-03
819; 1.612675e-01; -3.735859e-01;-3.936060e-03
820; 1.589652e-01; -3.726406e-01;-5.118124e-03
821; 1.609365e-01; -3.725666e-01; 5.227802e-03
822; 1.572778e-01; -3.738997e-01; 4.451931e-03
823; 1.584882e-01; -3.729880e-01; 6.209619e-03
824; 1.594099e-01; -3.735529e-01; 3.457420e-03
825; 1.551406e-01; -3.739651e-01; 4.334301e-03
826; 1.558919e-01; -3.730139e-01; 5.894378e-03
827; 1.599371e-01; -3.713455e-01; 7.729501e-03
828; 1.625645e-01; -3.709902e-01; 6.839544e-03
829; 1.570341e-01; -3.712447e-01; 7.193208e-03
830; 1.582263e-01; -3.686424e-01; 8.255213e-03
831; 1.613413e-01; -3.689164e-01; 8.986227e-03
832; 1.640833e-01; -3.687401e-01; 8.203924e-03
833; 1.647967e-01; -3.705083e-01; 5.284458e-03
834; 1.631295e-01; -3.720437e-01; 3.628507e-03
835; 1.663639e-01; -3.684023e-01; 6.720372e-03
836; 1.680949e-01; -3.681915e-01; 5.347671e-03
837; 1.665143e-01; -3.702297e-01; 3.825396e-03
838; 1.648729e-01; -3.717636e-01; 2.107423e-03
839; 1.615483e-01; -3.730832e-01; 1.900584e-03
840; 1.633565e-01; -3.728487e-01; 3.955811e-04
841; 1.661466e-01; -3.622985e-01; 9.898996e-03
842; 1.624174e-01; -3.656448e-01; 9.954453e-03
843; 1.631733e-01; -3.619186e-01; 1.060919e-02
844; 1.652823e-01; -3.657328e-01; 9.232223e-03
845; 1.591275e-01; -3.651920e-01; 9.104818e-03
846; 1.597664e-01; -3.613009e-01; 9.719459e-03
847; 1.636171e-01; -3.581255e-01; 1.092544e-02
848; 1.666611e-01; -3.587669e-01; 1.017880e-02
849; 1.601716e-01; -3.573769e-01; 1.007657e-02
850; 1.603718e-01; -3.538273e-01; 1.015360e-02
851; 1.637569e-01; -3.546533e-01; 1.087823e-02
852; 1.668106e-01; -3.554685e-01; 1.004617e-02
853; 1.692007e-01; -3.592574e-01; 8.716047e-03
854; 1.686032e-01; -3.625156e-01; 8.462027e-03
855; 1.694003e-01; -3.561378e-01; 8.524343e-03
856; 1.711332e-01; -3.595531e-01; 7.416606e-03
857; 1.704597e-01; -3.626449e-01; 7.171454e-03
858; 1.676451e-01; -3.656510e-01; 7.788181e-03
859; 1.694285e-01; -3.655938e-01; 6.472416e-03
860; 1.661075e-01; -3.505272e-01; 8.519892e-03
861; 1.636007e-01; -3.518899e-01; 1.044255e-02
862; 1.633101e-01; -3.497866e-01; 9.587392e-03
863; 1.665801e-01; -3.527330e-01; 9.475663e-03
864; 1.603955e-01; -3.510599e-01; 9.927981e-03
865; 1.604234e-01; -3.490344e-01; 9.302031e-03
866; 1.630467e-01; -3.482950e-01; 8.281708e-03
867; 1.655304e-01; -3.488179e-01; 7.231474e-03
868; 1.606360e-01; -3.477107e-01; 8.178078e-03
869; 1.609587e-01; -3.470761e-01; 6.922957e-03
870; 1.626056e-01; -3.472190e-01; 6.670892e-03
871; 1.648950e-01; -3.475347e-01; 5.707139e-03
872; 1.679718e-01; -3.492457e-01; 5.594254e-03
873; 1.686399e-01; -3.511150e-01; 6.844759e-03
874; 1.673063e-01; -3.478269e-01; 4.228182e-03
875; 1.691647e-01; -3.534181e-01; 7.861018e-03
876; 1.636265e-01; -3.460874e-01; 2.225973e-03
877; 1.617817e-01; -3.463631e-01; 4.900336e-03
878; 1.609049e-01; -3.458554e-01; 2.933234e-03
879; 1.642474e-01; -3.466076e-01; 4.043616e-03
880; 1.597259e-01; -3.464307e-01; 5.611621e-03
881; 1.584988e-01; -3.459574e-01; 3.409602e-03
882; 1.603049e-01; -3.458238e-01; 7.327795e-04
883; 1.630712e-01; -3.460248e-01; 2.392754e-04
884; 1.578415e-01; -3.459486e-01; 9.116605e-04
885; 1.578004e-01; -3.462477e-01;-1.003703e-03
886; 1.595975e-01; -3.462153e-01;-1.515098e-03
887; 1.624417e-01; -3.464253e-01;-1.875700e-03
888; 1.659906e-01; -3.463650e-01;-1.557171e-04
889; 1.663685e-01; -3.463894e-01; 1.429290e-03
890; 1.656030e-01; -3.468001e-01;-1.965851e-03
891; 1.685507e-01; -3.465094e-01;-4.791021e-04
892; 1.687255e-01; -3.464663e-01; 7.214658e-04
893; 1.667895e-01; -3.468757e-01; 2.865225e-03
894; 1.689964e-01; -3.469044e-01; 1.776233e-03
895; 1.606563e-01; -3.486532e-01;-6.219551e-03
896; 1.583986e-01; -3.469767e-01;-3.624469e-03
897; 1.570091e-01; -3.482309e-01;-5.563982e-03
898; 1.615984e-01; -3.472944e-01;-4.078180e-03
899; 1.562453e-01; -3.467400e-01;-2.287120e-03
900; 1.545706e-01; -3.479136e-01;-3.830880e-03
901; 1.557301e-01; -3.501008e-01;-7.302284e-03
902; 1.597304e-01; -3.505228e-01;-8.151203e-03
903; 1.531134e-01; -3.497958e-01;-5.246937e-03
904; 1.519303e-01; -3.522155e-01;-6.419765e-03
905; 1.546395e-01; -3.524618e-01;-8.701332e-03
906; 1.588798e-01; -3.528624e-01;-9.697871e-03
907; 1.641124e-01; -3.509087e-01;-8.286119e-03
908; 1.646521e-01; -3.490559e-01;-6.260358e-03
909; 1.635456e-01; -3.532662e-01;-9.925157e-03
910; 1.651529e-01; -3.476917e-01;-4.077166e-03
911; 1.575644e-01; -3.586369e-01;-1.114077e-02
912; 1.538152e-01; -3.551893e-01;-9.623080e-03
913; 1.532221e-01; -3.581325e-01;-1.009031e-02
914; 1.581638e-01; -3.556311e-01;-1.068429e-02
915; 1.510780e-01; -3.550020e-01;-7.233836e-03
916; 1.505082e-01; -3.580087e-01;-7.702660e-03
917; 1.528252e-01; -3.611409e-01;-1.012579e-02
918; 1.570636e-01; -3.616879e-01;-1.109764e-02
919; 1.501727e-01; -3.610886e-01;-7.839747e-03
920; 1.500234e-01; -3.640952e-01;-7.658551e-03
921; 1.525896e-01; -3.640638e-01;-9.752259e-03
922; 1.566435e-01; -3.645920e-01;-1.058520e-02
923; 1.617494e-01; -3.624628e-01;-1.128849e-02
924; 1.623650e-01; -3.592931e-01;-1.139077e-02
925; 1.611155e-01; -3.654036e-01;-1.067694e-02
926; 1.657440e-01; -3.631988e-01;-1.123157e-02
927; 1.664539e-01; -3.598722e-01;-1.137703e-02
928; 1.629635e-01; -3.561442e-01;-1.094818e-02
929; 1.670537e-01; -3.565457e-01;-1.094549e-02
930; 1.560364e-01; -3.693436e-01;-8.348839e-03
931; 1.524802e-01; -3.667506e-01;-8.992463e-03
932; 1.525768e-01; -3.690685e-01;-7.903226e-03
933; 1.562862e-01; -3.671571e-01;-9.633757e-03
934; 1.500119e-01; -3.668818e-01;-7.172525e-03
935; 1.502772e-01; -3.692607e-01;-6.409258e-03
936; 1.529590e-01; -3.708850e-01;-6.541371e-03
937; 1.559390e-01; -3.711118e-01;-6.835967e-03
938; 1.509581e-01; -3.710445e-01;-5.396336e-03
939; 1.593297e-01; -3.714578e-01;-6.649852e-03
940; 1.598480e-01; -3.698748e-01;-8.195192e-03
941; 1.604625e-01; -3.678655e-01;-9.591699e-03
942; 1.647569e-01; -3.887295e-01; 1.132800e-02
943; 1.672912e-01; -3.804246e-01; 1.412585e-02
944; 1.665730e-01; -3.835463e-01; 1.713991e-02
945; 1.656051e-01; -3.847912e-01; 9.275168e-03
946; 1.660528e-01; -3.816451e-01; 7.894715e-03
947; 1.676414e-01; -3.778412e-01; 1.192890e-02
948; 1.689964e-01; -3.749882e-01; 1.814951e-02
949; 1.683857e-01; -3.771458e-01; 2.191795e-02
950; 1.653809e-01; -3.871405e-01; 2.146205e-02
951; 1.633657e-01; -3.935694e-01; 1.467489e-02
952; 1.673331e-01; -3.794963e-01; 2.691096e-02
953; 1.657517e-01; -3.818847e-01; 3.347561e-02
954; 1.636090e-01; -3.911214e-01; 2.760263e-02
955; 1.613215e-01; -3.992823e-01; 2.020791e-02
956; 1.613937e-01; -3.989615e-01; 6.915182e-03
957; 1.630753e-01; -3.927274e-01; 4.991695e-03
958; 1.589594e-01; -4.066876e-01; 1.152286e-02
959; 1.564021e-01; -4.141441e-01; 9.552049e-04
