"IUCN","IUCN Category","SPEC","Species","COU","Country","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"VULNERABLE","Number of vulnerable species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,68,,
"THREATENED","Total number of threatened species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,133,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,49,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,16,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","AUS","Australia","NBR","Number","0","Units",,,68,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,242,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,242,,
"ENDANGERED","Number of endangered species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,14,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,33,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,19,,
"THREATENED","Total number of threatened species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,66,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,14,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,33,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","AUT","Austria","NBR","Number","0","Units",,,19,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,220,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,199,,
"ENDANGERED","Number of endangered species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,8,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,18,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,19,,
"THREATENED","Total number of threatened species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,45,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,8,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,18,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","BEL","Belgium","NBR","Number","0","Units",,,19,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,664,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,653,,
"ENDANGERED","Number of endangered species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,29,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,32,,
"THREATENED","Total number of threatened species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,61,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,29,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","CAN","Canada","NBR","Number","0","Units",,,32,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,210,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,208,,
"ENDANGERED","Number of endangered species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,31,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,32,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,47,,
"THREATENED","Total number of threatened species","BIRD","Birds","CZE","Czech Republic","NBR","Number","0","Units",,,110,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,209,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,209,,
"ENDANGERED","Number of endangered species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,13,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,8,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,13,,
"THREATENED","Total number of threatened species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,34,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,13,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,8,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","DNK","Denmark","NBR","Number","0","Units",,,13,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,248,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,245,,
"ENDANGERED","Number of endangered species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,12,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,11,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,36,,
"THREATENED","Total number of threatened species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,59,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,12,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,11,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","FIN","Finland","NBR","Number","0","Units",,,36,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,391,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,279,,
"ENDANGERED","Number of endangered species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,33,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,16,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,58,,
"THREATENED","Total number of threatened species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,107,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,30,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","FRA","France","NBR","Number","0","Units",,,46,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,264,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,244,,
"ENDANGERED","Number of endangered species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,24,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,30,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,40,,
"THREATENED","Total number of threatened species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,94,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,24,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,30,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","DEU","Germany","NBR","Number","0","Units",,,40,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,440,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,351,,
"ENDANGERED","Number of endangered species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,17,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,14,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,31,,
"THREATENED","Total number of threatened species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,62,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,17,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,14,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,31,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,393,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,384,,
"ENDANGERED","Number of endangered species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,16,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,8,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,33,,
"THREATENED","Total number of threatened species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,57,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,16,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,8,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,33,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","ISL","Iceland","NBR","Number","0","Units",,,75,,
"ENDANGERED","Number of endangered species","BIRD","Birds","ISL","Iceland","NBR","Number","0","Units",,,11,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","ISL","Iceland","NBR","Number","0","Units",,,6,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","ISL","Iceland","NBR","Number","0","Units",,,16,,
"THREATENED","Total number of threatened species","BIRD","Birds","ISL","Iceland","NBR","Number","0","Units",,,33,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","IRL","Ireland","NBR","Number","0","Units",,,457,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","IRL","Ireland","NBR","Number","0","Units",,,457,,
"ENDANGERED","Number of endangered species","BIRD","Birds","IRL","Ireland","NBR","Number","0","Units",,,25,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","IRL","Ireland","NBR","Number","0","Units",,,85,,
"THREATENED","Total number of threatened species","BIRD","Birds","IRL","Ireland","NBR","Number","0","Units",,,110,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","ITA","Italy","NBR","Number","0","Units",,,267,,
"ENDANGERED","Number of endangered species","BIRD","Birds","ITA","Italy","NBR","Number","0","Units",,,22,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","ITA","Italy","NBR","Number","0","Units",,,6,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","ITA","Italy","NBR","Number","0","Units",,,46,,
"THREATENED","Total number of threatened species","BIRD","Birds","ITA","Italy","NBR","Number","0","Units",,,74,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","JPN","Japan","NBR","Number","0","Units",,,700,,
"ENDANGERED","Number of endangered species","BIRD","Birds","JPN","Japan","NBR","Number","0","Units",,,31,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","JPN","Japan","NBR","Number","0","Units",,,23,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","JPN","Japan","NBR","Number","0","Units",,,43,,
"THREATENED","Total number of threatened species","BIRD","Birds","JPN","Japan","NBR","Number","0","Units",,,97,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,522,,
"ENDANGERED","Number of endangered species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,18,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,1,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,36,,
"THREATENED","Total number of threatened species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,55,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,18,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,1,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","KOR","Korea","NBR","Number","0","Units",,,36,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,131,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,5,,
"ENDANGERED","Number of endangered species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,9,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,7,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,9,,
"THREATENED","Total number of threatened species","BIRD","Birds","LUX","Luxembourg","NBR","Number","0","Units",,,25,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,1123,,
"TOT_KNOWN_IND","Total number of indigenous known species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,194,,
"ENDANGERED","Number of endangered species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,90,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,19,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,124,,
"THREATENED","Total number of threatened species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,233,,
"ENDANGERED_IND","Number of endangered indigenous species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,40,,
"CRITICAL_IND","Number of critically endangered indigenous species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,13,,
"VULNERABLE_IND","Number of vulnerable indigenous species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,29,,
"TOT_KNOWN","Total number of known species","BIRD","Birds","NLD","Netherlands","NBR","Number","0","Units",,,188,,
"ENDANGERED","Number of endangered species","BIRD","Birds","NLD","Netherlands","NBR","Number","0","Units",,,13,,
"CRITICAL","Number of critically endangered species","BIRD","Birds","NLD","Netherlands","NBR","Number","0","Units",,,10,,
"VULNERABLE","Number of vulnerable species","BIRD","Birds","NLD","Netherlands","NBR","Number","0","Units",,,18,,
"THREATENED","Total number of threatened species","BIRD","Birds","NLD","Netherlands","NBR","Number","0","Units",,,41,,
